month,noCDI,rep_1stcomp_any_mo,rep_1stcompN_mo,obs3w,rep3w,obsp,repp,obst,rept,vocab_type,wordcount,obs3w_label,rep3w_label,obsp_label,repp_label,subj
9,FALSE,7,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",342
10,FALSE,7,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,CHItypes,1,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",342
11,FALSE,7,7,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,CHItypes,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",342
12,FALSE,7,7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CHItypes,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",342
13,FALSE,7,7,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CHItypes,2,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",342
14,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",342
15,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",342
16,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,4,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",342
17,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,3,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",342
6,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",268
7,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",268
8,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",268
9,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",268
10,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,CHItypes,1,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",268
11,FALSE,7,7,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,CHItypes,2,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",268
12,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",268
13,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",268
14,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",268
15,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,3,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",268
16,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,13,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",268
17,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,8,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",268
18,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,NA,NA,NA,NA,NA,268
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",172
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",172
8,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",172
9,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",172
10,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",172
11,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CHItypes,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",172
12,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CHItypes,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",172
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,CHItypes,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",172
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",172
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",172
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,NA,NA,NA,NA,NA,172
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",189
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",189
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",189
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",189
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",189
11,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,CHItypes,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",189
12,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CHItypes,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",189
13,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CHItypes,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",189
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",189
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",189
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,2,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",189
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,4,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",189
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,NA,NA,NA,NA,NA,189
6,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",986
7,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",986
8,FALSE,8,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",986
9,FALSE,8,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",986
10,FALSE,8,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",986
11,FALSE,8,8,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",986
12,FALSE,8,8,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,CHItypes,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",986
13,FALSE,8,8,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,CHItypes,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",986
14,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",986
15,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,3,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",986
16,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,3,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",986
17,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,7,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",986
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",861
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",861
8,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",861
9,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",861
10,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",861
11,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",861
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",861
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,3,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",861
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,4,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",861
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,3,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",861
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,5,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",861
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,4,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",861
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,NA,NA,NA,NA,NA,861
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",625
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",625
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",625
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",625
11,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",625
12,FALSE,6,6,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,CHItypes,2,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",625
13,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CHItypes,3,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",625
14,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CHItypes,11,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",625
15,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CHItypes,4,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",625
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",926
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",926
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",926
9,FALSE,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,CHItypes,1,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",926
10,FALSE,6,6,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",926
11,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",926
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,2,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",926
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",926
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,2,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",926
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,2,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",926
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,3,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",926
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,4,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",926
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,NA,NA,NA,NA,NA,926
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",126
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",126
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",126
9,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",126
10,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",126
11,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,CHItypes,2,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",126
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,CHItypes,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",126
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,CHItypes,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",126
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,CHItypes,2,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",126
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",126
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,3,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",126
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,2,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",126
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,NA,NA,NA,NA,NA,126
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",944
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",944
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",944
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",944
11,FALSE,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,CHItypes,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",944
12,FALSE,6,6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CHItypes,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",944
13,FALSE,6,6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CHItypes,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",944
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,2,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",944
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",944
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",944
6,FALSE,7,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",515
7,FALSE,7,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",515
8,FALSE,7,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",515
9,FALSE,7,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",515
10,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",515
11,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,CHItypes,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",515
12,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,CHItypes,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",515
13,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",515
14,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",515
15,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",515
16,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",515
17,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,2,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",515
18,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,NA,NA,NA,NA,NA,515
6,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",375
7,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",375
8,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",375
9,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",375
10,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",375
11,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CHItypes,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",375
12,FALSE,8,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,CHItypes,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",375
13,FALSE,8,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",375
14,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,2,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",375
15,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,2,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",375
16,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",375
17,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",375
18,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,NA,NA,NA,NA,NA,375
6,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",738
7,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",738
8,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",738
9,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",738
10,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",738
11,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,CHItypes,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",738
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,CHItypes,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",738
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,2,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",738
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,4,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",738
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",738
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,3,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",738
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,12,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",738
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,NA,NA,NA,NA,NA,738
6,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",575
7,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",575
8,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",575
9,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",575
10,FALSE,9,9,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",575
11,FALSE,9,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CHItypes,1,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",575
12,FALSE,9,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CHItypes,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",575
13,FALSE,9,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CHItypes,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",575
14,FALSE,9,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CHItypes,0,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",575
15,FALSE,9,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CHItypes,0,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",575
16,FALSE,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,1,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",575
17,FALSE,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,0,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",575
18,FALSE,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CHItypes,NA,NA,NA,NA,NA,575
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",639
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",639
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",639
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",639
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CHItypes,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",639
11,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,CHItypes,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",639
12,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CHItypes,3,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",639
